1	414	0.214464	0.223941	0.926753
2	412	0.215797	0.225286	0.92508
3	411	0.216461	0.225958	0.924492
4	410	0.217132	0.226631	0.923333
5	406	0.220472	0.229993	0.920515
6	405	0.221122	0.230666	0.920072
7	403	0.222446	0.232011	0.918939
8	402	0.223698	0.233356	0.918649
9	401	0.224348	0.234028	0.918197
10	400	0.225661	0.235373	0.917687
11	359	0.271547	0.281775	0.881936
12	358	0.272182	0.282448	0.881392
13	357	0.272843	0.28312	0.880686
14	355	0.276163	0.286483	0.879219
15	349	0.280815	0.29119	0.87251
16	347	0.287452	0.297915	0.870954
17	346	0.288067	0.298588	0.870437
18	345	0.288733	0.29926	0.869699
19	344	0.289395	0.299933	0.868997
20	343	0.290623	0.301278	0.868459
21	319	0.320406	0.33154	0.844495
22	318	0.321435	0.332885	0.843988
23	317	0.323432	0.334902	0.842901
24	316	0.324731	0.336247	0.842276
25	315	0.325387	0.33692	0.841402
26	314	0.325946	0.337592	0.840758
27	313	0.326589	0.338265	0.839983
28	312	0.327258	0.338937	0.838888
29	311	0.327927	0.33961	0.83791
30	310	0.32859	0.340282	0.836891
31	306	0.331258	0.342972	0.831384
32	305	0.332595	0.344317	0.830181
33	304	0.333221	0.34499	0.829458
34	302	0.335218	0.347007	0.827644
35	301	0.336553	0.348352	0.826407
36	300	0.350184	0.362475	0.825492
37	286	0.362087	0.37458	0.808008
38	285	0.363079	0.375925	0.807525
39	284	0.364395	0.37727	0.806613
40	283	0.36561	0.378615	0.805963
41	282	0.366278	0.379287	0.805039
42	280	0.369616	0.38265	0.802139
43	279	0.370282	0.383322	0.801131
44	278	0.371598	0.384667	0.801375
45	277	0.372244	0.38534	0.800503
46	276	0.372884	0.386012	0.799538
47	269	0.382844	0.3961	0.789145
48	268	0.38418	0.397445	0.787533
49	266	0.385515	0.39879	0.78514
50	265	0.391336	0.404842	0.784674
51	264	0.395224	0.408877	0.784845
52	263	0.397608	0.411567	0.784953
53	262	0.398944	0.412912	0.78352
54	261	0.400254	0.414257	0.782709
55	260	0.404598	0.418964	0.781892
56	259	0.405744	0.420309	0.780946
57	258	0.407567	0.422327	0.780613
58	257	0.408233	0.422999	0.779484
59	256	0.408894	0.423672	0.778508
60	255	0.409563	0.424344	0.777204
61	254	0.413451	0.428379	0.776837
62	253	0.416023	0.431069	0.776334
63	252	0.418627	0.433759	0.775918
64	251	0.419928	0.435104	0.774895
65	250	0.420311	0.435777	0.7739
66	248	0.424318	0.439812	0.771483
67	244	0.428298	0.443847	0.766729
68	243	0.429619	0.445192	0.766226
69	241	0.435568	0.451244	0.76347
70	236	0.439538	0.455279	0.755867
71	235	0.443146	0.459314	0.755113
72	234	0.446115	0.462677	0.755699
73	233	0.447397	0.464022	0.754317
74	232	0.44992	0.466711	0.753949
75	231	0.453773	0.470746	0.752936
76	230	0.455086	0.472091	0.751565
77	229	0.456376	0.473436	0.75069
78	228	0.460918	0.478144	0.749567
79	227	0.462252	0.479489	0.749198
80	226	0.463587	0.480834	0.74896
81	225	0.464815	0.482179	0.747645
82	224	0.467953	0.485541	0.746744
83	223	0.47049	0.488231	0.746264
84	222	0.472474	0.490249	0.745936
85	221	0.473138	0.490921	0.744571
86	220	0.477527	0.495629	0.745426
87	219	0.478864	0.496974	0.744263
88	218	0.481361	0.499664	0.743993
89	216	0.482688	0.501009	0.741072
90	215	0.485864	0.504371	0.741951
91	214	0.487815	0.506389	0.742085
92	213	0.489132	0.507734	0.740627
93	207	0.495103	0.513786	0.734401
94	206	0.498036	0.517149	0.736502
95	205	0.499968	0.519166	0.73766
